الإدارة,الترتيب,المرحلة,المجموعة,الشاشة,"المستند الناتج","الدور المسؤول","الحالة التالية"
"محاسب الإدارة المالية",4.413.22,"رابعًا: التكلفة والتحميل","الصيانة والمخزون","صرف مواد من المخزن · Procurement/issue_proc.php","transfer_orders · transfer_events · transfer_cost_lines · work_orders · cost_alloc · work_orders · downtime  [nav09_map]","إدارة المشتريات","إقفالٌ بتكلفةٍ محمَّلةٍ على المشروع — مرفوضٌ بلا مستندِ تسليمٍ مخزَّن · التكلفةُ تُحمَّل · وزمنُ التوقف يُثبَّت · والكرتُ يُحدَّث · والجاهزيةُ تُطلب · زمنُ التوقف يبدأ «تحت التحقق» · والمتحمّلُ مبدئيٌّ · والمعدةُ غيرُ متاحة  [nav09_map]"
"محاسب الإدارة المالية",4.413.23,"رابعًا: التكلفة والتحميل","الصيانة والمخزون","أرصدة المخزون بحالاتها · Procurement/stock_proc.php","transfer_orders · transfer_events · transfer_cost_lines · work_orders · cost_alloc · work_orders · downtime  [nav09_map]","إدارة المشتريات","إقفالٌ بتكلفةٍ محمَّلةٍ على المشروع — مرفوضٌ بلا مستندِ تسليمٍ مخزَّن · التكلفةُ تُحمَّل · وزمنُ التوقف يُثبَّت · والكرتُ يُحدَّث · والجاهزيةُ تُطلب · زمنُ التوقف يبدأ «تحت التحقق» · والمتحمّلُ مبدئيٌّ · والمعدةُ غيرُ متاحة  [nav09_map]"
"محاسب الإدارة المالية",4.414.24,"رابعًا: التكلفة والتحميل",الترحيل,"إقفال الأمر وتحميل تكلفته · Transport/transfer_close_cost.php","transfer_orders · transfer_events · transfer_cost_lines · work_orders · cost_alloc · work_orders · downtime  [nav09_map]","إدارة النقل والترحيل","إقفالٌ بتكلفةٍ محمَّلةٍ على المشروع — مرفوضٌ بلا مستندِ تسليمٍ مخزَّن · التكلفةُ تُحمَّل · وزمنُ التوقف يُثبَّت · والكرتُ يُحدَّث · والجاهزيةُ تُطلب · زمنُ التوقف يبدأ «تحت التحقق» · والمتحمّلُ مبدئيٌّ · والمعدةُ غيرُ متاحة  [nav09_map]"
"محاسب الإدارة المالية",4.415.25,"رابعًا: التكلفة والتحميل","تكلفة التمويل","توزيع تكلفة التمويل على المشاريع · Financing/cost_allocation.php","transfer_orders · transfer_events · transfer_cost_lines · work_orders · cost_alloc · work_orders · downtime  [nav09_map]","إدارة التمويل","إقفالٌ بتكلفةٍ محمَّلةٍ على المشروع — مرفوضٌ بلا مستندِ تسليمٍ مخزَّن · التكلفةُ تُحمَّل · وزمنُ التوقف يُثبَّت · والكرتُ يُحدَّث · والجاهزيةُ تُطلب · زمنُ التوقف يبدأ «تحت التحقق» · والمتحمّلُ مبدئيٌّ · والمعدةُ غيرُ متاحة  [nav09_map]"
"محاسب الإدارة المالية",4.416.26,"رابعًا: التكلفة والتحميل",الإهلاك,"الإهلاك والقيمة الدفترية · Finance/assets_fin.php","transfer_orders · transfer_events · transfer_cost_lines · work_orders · cost_alloc · work_orders · downtime  [nav09_map]","إدارة المالية","إقفالٌ بتكلفةٍ محمَّلةٍ على المشروع — مرفوضٌ بلا مستندِ تسليمٍ مخزَّن · التكلفةُ تُحمَّل · وزمنُ التوقف يُثبَّت · والكرتُ يُحدَّث · والجاهزيةُ تُطلب · زمنُ التوقف يبدأ «تحت التحقق» · والمتحمّلُ مبدئيٌّ · والمعدةُ غيرُ متاحة  [nav09_map]"
"محاسب الإدارة المالية",5.517.27,"خامسًا: الخزينة والمطابقة",الخزينة,"الخزينة والصناديق · Finance/accounts_fin.php","— لا مصدر","إدارة المالية","سادسًا: القيود والدفاتر  [cycle_order]"
"محاسب الإدارة المالية",5.518.28,"خامسًا: الخزينة والمطابقة","المطابقة البنكية","المطابقة البنكية · Finance/bank_reconciliation_fin.php","— لا مصدر","إدارة المالية","سادسًا: القيود والدفاتر  [cycle_order]"
"محاسب الإدارة المالية",5.519.29,"خامسًا: الخزينة والمطابقة","أسعار الصرف","أسعار الصرف · Finance/currencies_fin.php","— لا مصدر","إدارة المالية","سادسًا: القيود والدفاتر  [cycle_order]"
"محاسب الإدارة المالية",5.520.30,"خامسًا: الخزينة والمطابقة","التدفق النقدي","التدفق النقدي والتنبؤ · Finance/cash_forecast_fin.php","— لا مصدر","إدارة المالية","سادسًا: القيود والدفاتر  [cycle_order]"
"محاسب الإدارة المالية",6.621.31,"سادسًا: القيود والدفاتر","مكتب المحاسب","مهام المحاسب اليومية · FinRequests/accountant_desk.php","journal_entries  [nav09_map]","محاسب الإدارة المالية","القيدُ يُرفع للمراجعة قبل النشر — ولا ينشر المحاسبُ قيدَه  [nav09_map]"
"محاسب الإدارة المالية",6.622.32,"سادسًا: القيود والدفاتر",القيود,"القيود اليومية · Finance/journal_form_fin.php","journal_entries  [nav09_map]","إدارة المالية","القيدُ يُرفع للمراجعة قبل النشر — ولا ينشر المحاسبُ قيدَه  [nav09_map]"
"محاسب الإدارة المالية",6.623.33,"سادسًا: القيود والدفاتر","دليل الحسابات","دليل الحسابات ومراكز التكلفة · Finance/management_accounting_fin.php","journal_entries  [nav09_map]","إدارة المالية","القيدُ يُرفع للمراجعة قبل النشر — ولا ينشر المحاسبُ قيدَه  [nav09_map]"
"محاسب الإدارة المالية",6.624.34,"سادسًا: القيود والدفاتر","الضرائب والإقرارات","الفاتورة الضريبية والإقرارات · Contracts/tax_invoices.php#2","journal_entries  [nav09_map]","ادارة المبيعات","القيدُ يُرفع للمراجعة قبل النشر — ولا ينشر المحاسبُ قيدَه  [nav09_map]"
"محاسب الإدارة المالية",7.725.35,"سابعًا: الإقفال والموازنة","إقفال الفترة","إقفال الفترة المحاسبية · Finance/periods_fin.php","budget_change_requests · budget_commitments · budgets  [nav09_map]","إدارة المالية","الطلبُ يدخل سلّمَ الاعتماد ببيان أثره — ولا يُعدَّل السقفُ قبل الاعتماد · المتاحُ ينخفض قبل الصرف · وتجاوزُ السقف يوقف الطلبَ حتى الاعتماد · سقفُ كل إدارةٍ يُثبَّت · وطلباتُ الصرف تُفحص عليه · والتجاوزُ يُوقف حتى الاعتماد  [nav09_map]"
"محاسب الإدارة المالية",7.726.36,"سابعًا: الإقفال والموازنة",الموازنة,"الموازنة العامة · Finance/budget_master.php","budget_change_requests · budget_commitments · budgets  [nav09_map]","إدارة المالية","الطلبُ يدخل سلّمَ الاعتماد ببيان أثره — ولا يُعدَّل السقفُ قبل الاعتماد · المتاحُ ينخفض قبل الصرف · وتجاوزُ السقف يوقف الطلبَ حتى الاعتماد · سقفُ كل إدارةٍ يُثبَّت · وطلباتُ الصرف تُفحص عليه · والتجاوزُ يُوقف حتى الاعتماد  [nav09_map]"
"محاسب الإدارة المالية",7.726.37,"سابعًا: الإقفال والموازنة",الموازنة,"ميزانية إدارتي · Finance/budget_dept.php","budget_change_requests · budget_commitments · budgets  [nav09_map]","إدارة المالية","الطلبُ يدخل سلّمَ الاعتماد ببيان أثره — ولا يُعدَّل السقفُ قبل الاعتماد · المتاحُ ينخفض قبل الصرف · وتجاوزُ السقف يوقف الطلبَ حتى الاعتماد · سقفُ كل إدارةٍ يُثبَّت · وطلباتُ الصرف تُفحص عليه · والتجاوزُ يُوقف حتى الاعتماد  [nav09_map]"
"محاسب الإدارة المالية",7.727.38,"سابعًا: الإقفال والموازنة","القوائم المالية","القوائم المالية · Finance/financial_statements_fin.php","budget_change_requests · budget_commitments · budgets  [nav09_map]","إدارة المالية","الطلبُ يدخل سلّمَ الاعتماد ببيان أثره — ولا يُعدَّل السقفُ قبل الاعتماد · المتاحُ ينخفض قبل الصرف · وتجاوزُ السقف يوقف الطلبَ حتى الاعتماد · سقفُ كل إدارةٍ يُثبَّت · وطلباتُ الصرف تُفحص عليه · والتجاوزُ يُوقف حتى الاعتماد  [nav09_map]"
