id	doc	requirement	acceptance_test	state	witness
FIXC-0029-أ	FIXC	خطوةُ تصحيحِ «FN-05» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «◆ وامنعِ الكتابةَ من الثانيِ في القاعدةِ لا في التطبيقِ وحدَ» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0029-ب	FIXC	◆ وامنعِ الكتابةَ من الثانيِ في القاعدةِ لا في التطبيقِ وحدَه	اختبارُ خطوة: «◆ وامنعِ الكتابةَ من الثانيِ في القاعدةِ لا في التطبيقِ وحدَ» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0030-أ	FIXC	خطوةُ تصحيحِ «FN-05» رقم 4 — نطاقُ الحكم	اختبارُ خطوة: «احفظْ روابطَ الثانيِ محوَّلةً فلا تُكسر مراجعُ المستخدمين» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0030-ب	FIXC	احفظْ روابطَ الثانيِ محوَّلةً فلا تُكسر مراجعُ المستخدمين	اختبارُ خطوة: «احفظْ روابطَ الثانيِ محوَّلةً فلا تُكسر مراجعُ المستخدمين» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0031-أ	FIXC	خطوةُ تصحيحِ «FN-05» رقم 5 — نطاقُ الحكم	اختبارُ خطوة: «أضفْ فاحصًا يعدُّ مسارَي الكتابةِ على الجدولِ نفسِه ويرسب فو» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0031-ب	FIXC	أضفْ فاحصًا يعدُّ مسارَي الكتابةِ على الجدولِ نفسِه ويرسب فوقَ واحد	اختبارُ خطوة: «أضفْ فاحصًا يعدُّ مسارَي الكتابةِ على الجدولِ نفسِه ويرسب فو» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0032-أ	FIXC	◆ عيبُ المالية «FN-06	اختبارُ إغلاق: خدمةٌ واحدةٌ للإنجازِ بمصادرِها الثمانيةِ وموانعِها الخمسة	غيرُ مقيس	
FIXC-0032-ب	FIXC	◆ محرّكانِ متنافسانِ للإنجاز» في Portal/my_achievement.php:12,15,40 · app/Services/Portal/AchievementService · app/Services/Work/AchievementService: خدمتانِ تكتبانِ في سجلاتِ إنجازٍ مختلفةٍ	اختبارُ إغلاق: خدمةٌ واحدةٌ للإنجازِ بمصادرِها الثمانيةِ وموانعِها الخمسة	غيرُ مقيس	
FIXC-0032-ج	FIXC	والوثيقةُ تشترط ثمانيةَ مصادرَ فقط وخمسةً تمنعه · وخطورتُه P1.	اختبارُ إغلاق: خدمةٌ واحدةٌ للإنجازِ بمصادرِها الثمانيةِ وموانعِها الخمسة	غيرُ مقيس	
FIXC-0033	FIXC	خطوةُ تصحيحِ «FN-06» رقم 1: ◆ احسمِ الخدمةَ الواحدةَ المالكةَ للإنجاز	اختبارُ خطوة: «◆ احسمِ الخدمةَ الواحدةَ المالكةَ للإنجاز» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0034-أ	FIXC	خطوةُ تصحيحِ «FN-06» رقم 2 — نطاقُ الحكم	اختبارُ خطوة: «ارحلْ بياناتِ الثانيةِ إلى الأولى بخريطةٍ لا بحذف» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0034-ب	FIXC	ارحلْ بياناتِ الثانيةِ إلى الأولى بخريطةٍ لا بحذف	اختبارُ خطوة: «ارحلْ بياناتِ الثانيةِ إلى الأولى بخريطةٍ لا بحذف» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0035-أ	FIXC	خطوةُ تصحيحِ «FN-06» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «◆ وامنعِ الثانيةَ بإزالتِها لا بتركِها معطَّلة — فالخدمةُ ال» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0035-ب	FIXC	◆ وامنعِ الثانيةَ بإزالتِها لا بتركِها معطَّلة	اختبارُ خطوة: «◆ وامنعِ الثانيةَ بإزالتِها لا بتركِها معطَّلة — فالخدمةُ ال» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0035-ج	FIXC	فالخدمةُ المعطَّلةُ تُستعمل يومًا	اختبارُ خطوة: «◆ وامنعِ الثانيةَ بإزالتِها لا بتركِها معطَّلة — فالخدمةُ ال» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0036-أ	FIXC	خطوةُ تصحيحِ «FN-06» رقم 4 — نطاقُ الحكم	اختبارُ خطوة: «أثبتِ المصادرَ الثمانيةَ والموانعَ الخمسةَ في الخدمةِ الواحد» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0036-ب	FIXC	أثبتِ المصادرَ الثمانيةَ والموانعَ الخمسةَ في الخدمةِ الواحدة	اختبارُ خطوة: «أثبتِ المصادرَ الثمانيةَ والموانعَ الخمسةَ في الخدمةِ الواحد» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0037-أ	FIXC	خطوةُ تصحيحِ «FN-06» رقم 5 — نطاقُ الحكم	اختبارُ خطوة: «أضفْ اختبارًا يجرّب المصادرَ الثمانيةَ والموانعَ الخمسة» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0037-ب	FIXC	أضفْ اختبارًا يجرّب المصادرَ الثمانيةَ والموانعَ الخمسة	اختبارُ خطوة: «أضفْ اختبارًا يجرّب المصادرَ الثمانيةَ والموانعَ الخمسة» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0038-أ	FIXC	◆ عيبُ المالية «FN-07	اختبارُ إغلاق: محاولةُ إرجاعٍ تفوق المصروفَ ناقصًا ما أُرجع تُرفض من القاعدة	غيرُ مقيس	
FIXC-0038-ب	FIXC	◆ المرتجعُ يقارن سطرًا واحدًا ولا يطرح ما سبق» في Procurement/wh_returns.php:25 · :27: التحققُ يقارن الكميةَ المرتجعةَ بكميةِ سطرٍ واحدٍ من سندِ الصرفِ ولا يطرح ما أُرجع قبلَه	اختبارُ إغلاق: محاولةُ إرجاعٍ تفوق المصروفَ ناقصًا ما أُرجع تُرفض من القاعدة	غيرُ مقيس	
FIXC-0038-ج	FIXC	فيمكن إرجاعُ أكثرَ من المصروف · وخطورتُه P0.	اختبارُ إغلاق: محاولةُ إرجاعٍ تفوق المصروفَ ناقصًا ما أُرجع تُرفض من القاعدة	غيرُ مقيس	
FIXC-0039-أ	FIXC	خطوةُ تصحيحِ «FN-07» رقم 1 — نطاقُ الحكم	اختبارُ خطوة: «◆ اجمعْ كمياتِ الصرفِ كلَّها للصنفِ في السندِ لا سطرًا واحدً» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0039-ب	FIXC	◆ اجمعْ كمياتِ الصرفِ كلَّها للصنفِ في السندِ لا سطرًا واحدًا	اختبارُ خطوة: «◆ اجمعْ كمياتِ الصرفِ كلَّها للصنفِ في السندِ لا سطرًا واحدً» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0040-أ	FIXC	خطوةُ تصحيحِ «FN-07» رقم 2 — نطاقُ الحكم	اختبارُ خطوة: «◆ واطرحْ مجموعَ ما أُرجع قبلَه قبلَ قبولِ الكميةِ الجديدة» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0040-ب	FIXC	◆ واطرحْ مجموعَ ما أُرجع قبلَه قبلَ قبولِ الكميةِ الجديدة	اختبارُ خطوة: «◆ واطرحْ مجموعَ ما أُرجع قبلَه قبلَ قبولِ الكميةِ الجديدة» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0041-أ	FIXC	خطوةُ تصحيحِ «FN-07» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «أضفْ قيدًا في القاعدةِ يمنع تجاوزَ المرتجَعِ للمصروف» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0041-ب	FIXC	أضفْ قيدًا في القاعدةِ يمنع تجاوزَ المرتجَعِ للمصروف	اختبارُ خطوة: «أضفْ قيدًا في القاعدةِ يمنع تجاوزَ المرتجَعِ للمصروف» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0042-أ	FIXC	خطوةُ تصحيحِ «FN-07» رقم 4 — نطاقُ الحكم	اختبارُ خطوة: «اربطْ كلَّ مرتجعٍ بمرجعِ سندِ الصرفِ الأصليِّ إلزامًا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0042-ب	FIXC	اربطْ كلَّ مرتجعٍ بمرجعِ سندِ الصرفِ الأصليِّ إلزامًا	اختبارُ خطوة: «اربطْ كلَّ مرتجعٍ بمرجعِ سندِ الصرفِ الأصليِّ إلزامًا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0043-أ	FIXC	خطوةُ تصحيحِ «FN-07» رقم 5 — نطاقُ الحكم	اختبارُ خطوة: «أضفْ اختبارًا يحاول الإرجاعَ ثلاثَ مراتٍ ويثبت الرفضَ عند ال» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0043-ب	FIXC	أضفْ اختبارًا يحاول الإرجاعَ ثلاثَ مراتٍ ويثبت الرفضَ عند التجاوز	اختبارُ خطوة: «أضفْ اختبارًا يحاول الإرجاعَ ثلاثَ مراتٍ ويثبت الرفضَ عند ال» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0044-أ	FIXC	◆ عيبُ المالية «FN-08	اختبارُ إغلاق: إعادةُ الإرسالِ ثلاثًا تُنتج حدثًا واحدًا — والإقفالُ يُرفض بلا مستندِ تسليم	غيرُ مقيس	
FIXC-0044-ب	FIXC	◆ مستندُ التسليمِ لا يُخزَّن وتكرارُ الإرسالِ يُدرج صفًّا» في Transport/transfer_arrival.php:22,30,86 · transfer_close_cost.php:31: مستندُ التسليمِ لا يُخزَّن والرابطُ المباشرُ للإقفالِ لا يظهر	اختبارُ إغلاق: إعادةُ الإرسالِ ثلاثًا تُنتج حدثًا واحدًا — والإقفالُ يُرفض بلا مستندِ تسليم	غيرُ مقيس	
FIXC-0044-ج	FIXC	وتكرارُ إرسالِ النموذجِ يُدرج حدثَ تسليمٍ جديدًا كلَّ مرة · وخطورتُه P0.	اختبارُ إغلاق: إعادةُ الإرسالِ ثلاثًا تُنتج حدثًا واحدًا — والإقفالُ يُرفض بلا مستندِ تسليم	غيرُ مقيس	
FIXC-0045-أ	FIXC	خطوةُ تصحيحِ «FN-08» رقم 1 — نطاقُ الحكم	اختبارُ خطوة: «خزّنْ مستندَ التسليمِ بمرجعِه ووقتِه وشاهدِه» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0045-ب	FIXC	خزّنْ مستندَ التسليمِ بمرجعِه ووقتِه وشاهدِه	اختبارُ خطوة: «خزّنْ مستندَ التسليمِ بمرجعِه ووقتِه وشاهدِه» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0046-أ	FIXC	خطوةُ تصحيحِ «FN-08» رقم 2 — نطاقُ الحكم	اختبارُ خطوة: «◆ أضفْ مفتاحَ منعِ تكرارٍ مركَّبًا على حدثِ التسليم» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0046-ب	FIXC	◆ أضفْ مفتاحَ منعِ تكرارٍ مركَّبًا على حدثِ التسليم	اختبارُ خطوة: «◆ أضفْ مفتاحَ منعِ تكرارٍ مركَّبًا على حدثِ التسليم» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0047-أ	FIXC	خطوةُ تصحيحِ «FN-08» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «أظهرِ الرابطَ المباشرَ للإقفالِ بعدَ تأكيدِ الوصول» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0047-ب	FIXC	أظهرِ الرابطَ المباشرَ للإقفالِ بعدَ تأكيدِ الوصول	اختبارُ خطوة: «أظهرِ الرابطَ المباشرَ للإقفالِ بعدَ تأكيدِ الوصول» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0048-أ	FIXC	خطوةُ تصحيحِ «FN-08» رقم 4 — نطاقُ الحكم	اختبارُ خطوة: «◆ ولا إقفالَ بتكلفةٍ قبلَ تخزينِ مستندِ التسليم» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0048-ب	FIXC	◆ ولا إقفالَ بتكلفةٍ قبلَ تخزينِ مستندِ التسليم	اختبارُ خطوة: «◆ ولا إقفالَ بتكلفةٍ قبلَ تخزينِ مستندِ التسليم» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0049-أ	FIXC	خطوةُ تصحيحِ «FN-08» رقم 5 — نطاقُ الحكم	اختبارُ خطوة: «أضفْ اختبارًا يعيد الإرسالَ ثلاثًا ويثبت صفًّا واحدًا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0049-ب	FIXC	أضفْ اختبارًا يعيد الإرسالَ ثلاثًا ويثبت صفًّا واحدًا	اختبارُ خطوة: «أضفْ اختبارًا يعيد الإرسالَ ثلاثًا ويثبت صفًّا واحدًا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0050-أ	FIXC	◆ عيبُ المالية «FN-09	اختبارُ إغلاق: تسعةَ عشرَ حدًّا مصنَّفًا — والمشروطُ يسمح عند تحققِ شرطِه ويمنع عند غيابه	غيرُ مقيس	
FIXC-0050-ب	FIXC	الحدُّ المطلقُ يُوصَل والمشروطُ لا» في gov_authority_limits.action_codes: ثمانيةُ حدودٍ مطلقةٍ تُوصَل برمزِ فعلٍ · وأحدَ عشرَ مشروطًا لا تُوصَل بل يُسجَّل منفِذُها	اختبارُ إغلاق: تسعةَ عشرَ حدًّا مصنَّفًا — والمشروطُ يسمح عند تحققِ شرطِه ويمنع عند غيابه	غيرُ مقيس	
FIXC-0050-ج	FIXC	ووصلُ المشروطِ مطلقًا يقلب الحكم · وخطورتُه P1.	اختبارُ إغلاق: تسعةَ عشرَ حدًّا مصنَّفًا — والمشروطُ يسمح عند تحققِ شرطِه ويمنع عند غيابه	غيرُ مقيس	
FIXC-0051-أ	FIXC	خطوةُ تصحيحِ «FN-09» رقم 1 — نطاقُ الحكم	اختبارُ خطوة: «◆ صنّفْ كلَّ حدٍّ مطلقًا أو مشروطًا صريحًا في عمودٍ مستقل» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0051-ب	FIXC	◆ صنّفْ كلَّ حدٍّ مطلقًا أو مشروطًا صريحًا في عمودٍ مستقل	اختبارُ خطوة: «◆ صنّفْ كلَّ حدٍّ مطلقًا أو مشروطًا صريحًا في عمودٍ مستقل» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0052-أ	FIXC	خطوةُ تصحيحِ «FN-09» رقم 2 — نطاقُ الحكم	اختبارُ خطوة: «◆ المطلقُ يُوصَل برمزِ الفعلِ فيمنع تنفيذَه» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0052-ب	FIXC	◆ المطلقُ يُوصَل برمزِ الفعلِ فيمنع تنفيذَه	اختبارُ خطوة: «◆ المطلقُ يُوصَل برمزِ الفعلِ فيمنع تنفيذَه» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0053-أ	FIXC	خطوةُ تصحيحِ «FN-09» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «◆ والمشروطُ لا يُوصَل — بل يُسجَّل منفِّذُه ويُفحص شرطُه في » منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0053-ب	FIXC	◆ والمشروطُ لا يُوصَل	اختبارُ خطوة: «◆ والمشروطُ لا يُوصَل — بل يُسجَّل منفِّذُه ويُفحص شرطُه في » منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0053-ج	FIXC	بل يُسجَّل منفِّذُه ويُفحص شرطُه في الخدمة	اختبارُ خطوة: «◆ والمشروطُ لا يُوصَل — بل يُسجَّل منفِّذُه ويُفحص شرطُه في » منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0054-أ	FIXC	خطوةُ تصحيحِ «FN-09» رقم 4 — نطاقُ الحكم	اختبارُ خطوة: «◆ ووصلُ المشروطِ مطلقًا يمنع المراجعَ من إغلاقِ ملاحظةٍ بدلي» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0054-ب	FIXC	◆ ووصلُ المشروطِ مطلقًا يمنع المراجعَ من إغلاقِ ملاحظةٍ بدليلٍ قبِله — وهذا قلبٌ للحكم	اختبارُ خطوة: «◆ ووصلُ المشروطِ مطلقًا يمنع المراجعَ من إغلاقِ ملاحظةٍ بدلي» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0055-أ	FIXC	خطوةُ تصحيحِ «FN-09» رقم 5 — نطاقُ الحكم	اختبارُ خطوة: «أضفْ اختبارًا لكلِّ حدٍّ من التسعةَ عشرَ يثبت المنعَ والسماح» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0055-ب	FIXC	أضفْ اختبارًا لكلِّ حدٍّ من التسعةَ عشرَ يثبت المنعَ والسماحَ في موضعهما	اختبارُ خطوة: «أضفْ اختبارًا لكلِّ حدٍّ من التسعةَ عشرَ يثبت المنعَ والسماح» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0056-أ	FIXC	◆ عيبُ المالية «FN-10	اختبارُ إغلاق: صفرُ ظهورٍ للمسمّى الملغى في أيِّ سطح	غيرُ مقيس	
